recipe_id,tag_id
37010,177
37010,188
37010,321
37010,327
37010,109
37010,6
116152,354
116152,5
116152,326
116152,89
116152,183
116152,246
116152,7
116152,339
116152,40
116152,106
116152,238
116152,103
116152,105
116152,98
116152,130
116152,174
116152,120
116152,177
116152,188
261714,353
261714,326
261714,89
261714,183
261714,246
261714,40
261714,58
261714,106
261714,218
261714,103
261714,63
261714,105
261714,109
115092,354
115092,8
115092,326
115092,89
115092,183
115092,246
115092,178
115092,289
115092,238
115092,243
115092,337
115092,103
115092,73
115092,98
115092,175
115092,173
115092,174
115092,198
115092,177
115092,188
115092,4
159899,354
159899,89
159899,183
159899,246
159899,211
159899,12
159899,106
159899,238
159899,337
159899,218
159899,103
159899,99
159899,114
159899,151
159899,310
159899,156
159899,198
159899,188
159899,46
159899,321
159899,109
159899,247
279371,354
279371,8
279371,326
279371,89
279371,183
279371,246
279371,211
279371,58
279371,182
279371,223
279371,238
279371,218
279371,103
279371,244
279371,165
279371,98
279371,213
279371,83
279371,188
279371,224
279371,321
279371,271
279371,327
279371,109
89213,351
89213,326
89213,183
89213,246
89213,118
89213,7
89213,106
89213,103
89213,105
89213,98
89213,174
89213,177
89213,207
89213,4
226259,354
226259,8
226259,326
226259,89
226259,183
226259,93
226259,246
226259,211
226259,178
226259,339
226259,272
226259,182
226259,238
226259,103
226259,111
226259,165
226259,108
226259,98
226259,180
226259,175
226259,179
226259,173
226259,83
226259,174
226259,177
226259,188
226259,321
226259,247
226259,279
225494,352
225494,326
225494,89
225494,246
225494,7
225494,12
225494,181
225494,103
39642,354
39642,3
39642,326
39642,89
39642,183
39642,246
39642,211
39642,118
39642,7
39642,40
39642,106
39642,238
39642,243
39642,337
39642,103
39642,30
39642,112
39642,165
39642,302
39642,313
39642,348
39642,105
39642,98
39642,277
39642,174
39642,177
39642,188
39642,207
136939,358
136939,5
136939,326
136939,89
136939,183
136939,93
136939,246
136939,182
136939,243
136939,337
136939,274
136939,103
136939,111
136939,30
136939,115
136939,98
136939,213
136939,156
136939,120
136939,188
254325,353
254325,326
254325,89
254325,183
254325,246
254325,7
254325,12
254325,103
254325,98
254325,188
86640,352
86640,326
86640,89
86640,183
86640,246
86640,7
86640,339
86640,12
86640,106
86640,103
86640,63
86640,98
86640,174
86640,177
169146,354
169146,5
169146,326
169146,89
169146,183
169146,93
169146,246
169146,211
169146,204
169146,40
169146,106
169146,238
169146,191
169146,103
169146,105
169146,188
169146,327
423683,354
423683,5
423683,326
423683,89
423683,183
423683,93
423683,246
423683,143
423683,7
423683,39
423683,238
423683,274
423683,218
423683,103
423683,111
423683,310
423683,115
423683,98
423683,251
423683,188
423683,109
75496,354
75496,5
75496,326
75496,89
75496,183
75496,246
75496,119
75496,12
75496,238
75496,114
75496,98
75496,188
75496,207
75496,247
1823,351
1823,326
1823,89
1823,246
1823,39
1823,218
1823,260
1823,98
1823,147
1823,149
1823,109
1823,207
135634,354
135634,5
135634,326
135634,183
135634,246
135634,7
135634,339
135634,238
135634,103
135634,98
135634,174
135634,177
135634,188
486438,353
486438,326
486438,89
486438,246
486438,284
486438,103
486438,98
486438,130
486438,120
486438,4
276978,353
276978,326
276978,89
276978,246
276978,212
276978,40
276978,58
276978,218
276978,103
276978,98
276978,174
276978,177
276978,109
363536,354
363536,3
363536,326
363536,89
363536,183
363536,246
363536,211
363536,178
363536,7
363536,284
363536,238
363536,337
363536,103
363536,98
363536,180
363536,175
363536,179
363536,173
363536,174
363536,144
363536,177
363536,188
363536,321
363536,271
279957,351
279957,326
279957,183
279957,246
279957,178
279957,7
279957,337
279957,103
279957,98
279957,175
279957,179
279957,173
279957,174
279957,144
279957,177
194420,352
194420,326
194420,89
194420,183
194420,246
194420,182
194420,223
194420,98
194420,180
194420,177
194420,188
194420,224
194420,297
121308,352
121308,326
121308,89
121308,183
121308,246
121308,12
121308,181
121308,106
121308,218
121308,165
121308,63
121308,121
121308,98
121308,210
121308,109
121308,207
77709,354
77709,343
77709,326
77709,89
77709,183
77709,246
77709,211
77709,12
77709,106
77709,238
77709,103
77709,151
77709,100
77709,63
77709,98
77709,200
77709,174
77709,177
77709,188
77709,315
77709,207
77709,247
77709,278
77709,4
77709,6
109944,354
109944,5
109944,326
109944,89
109944,183
109944,246
109944,284
109944,238
109944,243
109944,337
109944,103
109944,188
475858,353
475858,326
475858,89
475858,183
475858,93
475858,246
475858,211
475858,204
475858,39
475858,40
475858,106
475858,10
475858,218
475858,103
475858,111
475858,108
475858,63
475858,251
475858,46
475858,109
475858,247
475858,279
475858,21
475858,124
71863,352
71863,326
71863,89
71863,183
71863,246
71863,7
71863,12
71863,106
71863,103
71863,255
71863,301
71863,63
71863,98
71863,147
71863,174
71863,149
71863,177
71863,109
71863,207
71863,4
149124,354
149124,5
149124,326
149124,89
149124,183
149124,93
149124,246
149124,211
149124,204
149124,181
149124,182
149124,27
149124,106
149124,238
149124,10
149124,165
149124,63
149124,98
149124,268
149124,83
149124,194
149124,138
149124,188
149124,321
43412,354
43412,5
43412,326
43412,89
43412,183
43412,246
43412,211
43412,119
43412,12
43412,181
43412,106
43412,238
43412,218
43412,103
43412,30
43412,244
43412,151
43412,165
43412,230
43412,102
43412,63
43412,121
43412,98
43412,74
43412,200
43412,325
43412,43
43412,188
43412,327
43412,109
43412,207
125263,352
125263,326
125263,89
125263,183
125263,246
125263,284
125263,256
125263,103
125263,98
125263,224
125263,4
21610,352
21610,326
21610,89
21610,183
21610,246
21610,211
21610,265
21610,284
21610,337
21610,103
21610,117
21610,98
21610,156
21610,109
21610,285
21610,4
436914,354
436914,5
436914,326
436914,89
436914,183
436914,246
436914,211
436914,101
436914,96
436914,287
436914,238
436914,244
436914,85
436914,83
436914,188
436914,206
436914,321
436914,327
138406,354
138406,326
138406,89
138406,183
138406,246
138406,7
138406,12
138406,181
138406,287
138406,106
138406,238
138406,218
138406,103
138406,30
138406,63
138406,98
138406,174
138406,177
138406,188
138406,109
138406,6
206978,354
206978,8
206978,326
206978,89
206978,183
206978,93
206978,246
206978,211
206978,204
206978,265
206978,284
206978,126
206978,238
206978,337
206978,10
206978,103
206978,202
206978,255
206978,244
206978,99
206978,151
206978,230
206978,264
206978,209
206978,98
206978,153
206978,188
206978,327
206978,109
206978,322
221422,354
221422,326
221422,89
221422,183
221422,246
221422,211
221422,12
221422,106
221422,238
221422,99
221422,114
221422,63
221422,210
221422,188
221422,321
221422,271
221422,207
221422,247
221422,279
221422,6
52190,352
52190,326
52190,183
52190,93
52190,246
52190,143
52190,256
52190,15
52190,71
52190,176
52190,98
52190,179
52190,308
52190,177
52190,224
52190,322
301964,353
301964,326
301964,89
301964,183
301964,246
301964,211
301964,40
301964,243
301964,337
301964,103
301964,30
301964,46
184935,354
184935,5
184935,326
184935,89
184935,183
184935,246
184935,211
184935,119
184935,40
184935,181
184935,106
184935,238
184935,103
184935,30
184935,165
184935,63
184935,105
184935,98
184935,268
184935,210
184935,328
184935,188
184935,46
184935,327
184935,207
4395,351
4395,326
4395,89
4395,183
4395,93
4395,246
4395,204
4395,7
4395,12
4395,238
4395,10
4395,103
4395,255
4395,100
4395,98
4395,188
4395,109
4395,4
403891,360
403891,89
403891,246
403891,12
403891,103
403891,100
403891,301
403891,98
403891,174
403891,177
403891,6
392356,354
392356,5
392356,326
392356,89
392356,183
392356,93
392356,246
392356,211
392356,204
392356,118
392356,178
392356,143
392356,7
392356,40
392356,238
392356,10
392356,53
392356,103
392356,30
392356,165
392356,176
392356,98
392356,180
392356,175
392356,157
392356,179
392356,173
392356,156
392356,144
392356,328
392356,177
392356,188
392356,46
392356,321
392356,271
392356,207
392356,4
468194,351
468194,326
468194,89
468194,93
468194,246
468194,269
468194,84
468194,122
468194,111
468194,98
468194,174
468194,177
61155,354
61155,5
61155,326
61155,89
61155,183
61155,246
61155,7
61155,12
61155,238
61155,103
61155,255
61155,98
61155,188
61155,109
61155,207
135519,352
135519,326
135519,89
135519,183
135519,246
135519,12
135519,243
135519,337
135519,103
135519,30
135519,98
135519,156
89048,353
89048,326
89048,89
89048,183
89048,246
89048,118
89048,339
89048,212
89048,40
89048,106
89048,105
89048,98
89048,174
89048,177
89048,207
148881,353
148881,326
148881,89
148881,246
148881,40
148881,58
148881,182
148881,218
148881,98
148881,174
148881,177
148881,109
432837,351
432837,326
432837,89
432837,246
432837,7
432837,284
432837,103
432837,98
432837,147
432837,149
432837,4
431932,354
431932,343
431932,5
431932,326
431932,89
431932,183
431932,246
431932,211
431932,7
431932,339
431932,40
431932,284
431932,238
431932,103
431932,98
431932,299
431932,174
431932,177
431932,188
431932,46
431932,321
431932,4
285509,354
285509,5
285509,326
285509,89
285509,183
285509,246
285509,7
285509,12
285509,238
285509,103
285509,30
285509,114
285509,98
285509,174
285509,156
285509,177
285509,188
285509,247
285509,279
225329,352
225329,326
225329,89
225329,183
225329,246
225329,118
225329,7
225329,284
225329,337
225329,103
225329,98
225329,180
225329,175
225329,173
225329,174
225329,144
225329,177
225329,16
225329,207
94739,354
94739,5
94739,326
94739,89
94739,183
94739,246
94739,211
94739,119
94739,7
94739,12
94739,106
94739,126
94739,238
94739,218
94739,103
94739,99
94739,114
94739,63
94739,98
94739,130
94739,120
94739,188
94739,109
94739,207
94739,247
94739,279
225805,352
225805,326
225805,89
225805,183
225805,246
225805,119
225805,7
225805,12
225805,126
225805,103
225805,209
225805,98
225805,130
225805,120
225805,207
441514,353
441514,326
441514,89
441514,183
441514,246
441514,211
441514,119
441514,7
441514,12
441514,287
441514,126
441514,103
441514,30
441514,99
441514,151
441514,207
116610,353
116610,326
116610,89
116610,183
116610,246
116610,284
116610,337
116610,98
116610,174
116610,177
116610,16
308221,353
308221,326
308221,89
308221,183
308221,246
308221,7
308221,12
308221,276
308221,103
308221,283
308221,98
308221,173
308221,177
308221,281
66899,353
66899,326
66899,89
66899,183
66899,93
66899,246
66899,211
66899,204
66899,7
66899,339
66899,182
66899,238
66899,10
66899,218
66899,103
66899,98
66899,83
66899,150
66899,174
66899,194
66899,149
66899,177
66899,188
66899,321
66899,109
451277,354
451277,326
451277,89
451277,183
451277,246
451277,182
451277,238
451277,103
451277,98
451277,180
451277,150
451277,174
451277,149
451277,177
451277,188
451277,240
451277,6
513221,352
513221,326
513221,89
513221,183
513221,93
513221,246
513221,211
513221,204
513221,182
513221,27
513221,10
513221,218
513221,310
513221,83
513221,188
513221,305
513221,321
513221,109
513221,247
513221,279
513221,21
161428,354
161428,326
161428,89
161428,183
161428,93
161428,246
161428,211
161428,265
161428,238
161428,337
161428,103
161428,292
161428,98
161428,156
161428,188
161428,214
161428,329
161428,46
161428,321
161428,271
161428,247
161428,278
161428,6
113789,351
113789,326
113789,89
113789,246
113789,211
113789,118
113789,7
113789,181
113789,287
113789,103
113789,30
113789,98
113789,268
113789,147
113789,83
113789,156
113789,149
113789,321
113789,207
317713,353
317713,326
317713,89
317713,246
317713,182
317713,98
317713,213
317713,174
317713,177
502632,352
502632,326
502632,89
502632,93
502632,246
502632,204
502632,118
502632,181
502632,10
502632,268
502632,207
39467,352
39467,326
39467,89
39467,246
39467,118
39467,182
39467,218
39467,235
39467,98
39467,109
39467,207
485363,353
485363,326
485363,89
485363,183
485363,93
485363,246
485363,204
485363,181
485363,27
485363,10
485363,98
485363,268
485363,174
485363,177
485363,188
314083,352
314083,326
314083,89
314083,183
314083,246
314083,118
314083,40
314083,106
314083,103
314083,30
314083,105
314083,98
314083,180
314083,174
314083,177
314083,207
237394,352
237394,326
237394,89
237394,183
237394,93
237394,246
237394,211
237394,204
237394,40
237394,106
237394,10
237394,218
237394,103
237394,63
237394,105
237394,98
237394,210
237394,43
237394,327
237394,109
237394,207
289582,354
289582,3
289582,326
289582,89
289582,183
289582,246
289582,118
289582,40
289582,106
289582,238
289582,103
289582,63
289582,105
289582,156
289582,188
289582,207
470629,351
470629,326
470629,89
470629,183
470629,93
470629,246
470629,204
470629,118
470629,40
470629,106
470629,10
470629,103
470629,30
470629,194
470629,207
44741,352
44741,326
44741,183
44741,246
44741,7
44741,337
44741,103
321119,354
321119,5
321119,326
321119,89
321119,183
321119,246
321119,7
321119,12
321119,181
321119,106
321119,238
321119,337
321119,103
321119,30
321119,114
321119,63
321119,268
321119,188
321119,329
321119,247
321119,278
218711,354
218711,5
218711,326
218711,89
218711,183
218711,246
218711,118
218711,178
218711,7
218711,339
218711,181
218711,182
218711,238
218711,337
218711,103
218711,310
218711,98
218711,213
218711,180
218711,175
218711,179
218711,173
218711,174
218711,156
218711,177
218711,188
218711,136
218711,109
218711,207
175067,360
175067,89
175067,246
175067,211
175067,119
175067,12
175067,99
175067,151
175067,100
175067,98
175067,174
175067,342
175067,177
175067,207
175067,6
97612,354
97612,8
97612,326
97612,89
97612,183
97612,246
97612,211
97612,339
97612,40
97612,181
97612,106
97612,238
97612,105
97612,98
97612,174
97612,177
97612,188
97612,46
365951,354
365951,5
365951,326
365951,89
365951,183
365951,246
365951,211
365951,12
365951,238
365951,337
365951,103
365951,99
365951,114
365951,151
365951,98
365951,174
365951,198
365951,177
365951,188
365951,214
365951,321
365951,207
365951,247
365951,279
331874,354
331874,8
331874,326
331874,89
331874,183
331874,246
331874,284
331874,238
331874,243
331874,337
331874,103
331874,98
331874,173
331874,177
331874,188
331874,41
100964,354
100964,3
100964,326
100964,183
100964,246
100964,118
100964,7
100964,106
100964,238
100964,337
100964,103
100964,63
100964,98
100964,173
100964,174
100964,177
100964,188
100964,329
100964,207
423738,357
423738,19
423738,343
423738,3
423738,326
423738,89
423738,183
423738,93
423738,246
423738,211
423738,118
423738,7
423738,181
423738,106
423738,238
423738,274
423738,103
423738,111
423738,99
423738,165
423738,98
423738,268
423738,188
423738,224
423738,321
423738,271
423738,207
423738,4
509739,351
509739,326
509739,89
509739,93
509739,246
509739,211
509739,204
509739,119
509739,12
509739,287
509739,17
509739,111
509739,202
509739,244
509739,99
509739,151
509739,98
509739,147
509739,174
509739,149
509739,177
509739,327
509739,207
509739,322
509739,124
41018,354
41018,343
41018,326
41018,89
41018,183
41018,246
41018,211
41018,7
41018,12
41018,181
41018,238
41018,218
41018,103
41018,99
41018,114
41018,98
41018,188
41018,109
41018,207
41018,247
41018,6
20133,351
20133,326
20133,89
20133,183
20133,93
20133,246
20133,204
20133,118
20133,7
20133,182
20133,238
20133,243
20133,337
20133,10
20133,218
20133,103
20133,192
20133,98
20133,174
20133,198
20133,177
20133,188
20133,109
20133,207
500133,351
500133,326
500133,89
500133,183
500133,246
500133,7
500133,284
500133,337
500133,103
500133,98
500133,180
500133,175
500133,179
500133,173
500133,174
500133,144
500133,177
500133,41
500133,4
151527,351
151527,326
151527,89
151527,246
151527,7
151527,181
151527,103
151527,165
151527,98
151527,268
151527,156
357327,351
357327,326
357327,89
357327,246
357327,181
357327,103
357327,268
327888,352
327888,326
327888,183
327888,246
327888,7
327888,339
327888,337
327888,103
327888,98
327888,174
327888,177
327888,4
486479,353
486479,326
486479,89
486479,183
486479,246
486479,7
486479,40
486479,106
486479,103
105670,354
105670,5
105670,326
105670,89
105670,183
105670,93
105670,246
105670,211
105670,204
105670,119
105670,7
105670,339
105670,12
105670,181
105670,106
105670,238
105670,337
105670,10
105670,295
105670,103
105670,244
105670,99
105670,114
105670,151
105670,63
105670,98
105670,174
105670,156
105670,177
105670,188
105670,228
105670,327
105670,207
105670,247
238380,354
238380,8
238380,326
238380,89
238380,183
238380,246
238380,7
238380,339
238380,182
238380,238
238380,24
238380,103
238380,30
238380,98
238380,180
238380,150
238380,174
238380,149
238380,177
238380,188
238380,240
238380,109
238380,137
238380,247
238380,279
238380,322
83154,352
83154,326
83154,89
83154,183
83154,246
83154,118
83154,7
83154,12
83154,106
83154,218
83154,103
83154,63
83154,98
83154,109
83154,207
111362,360
111362,89
111362,183
111362,93
111362,246
111362,182
111362,243
111362,337
111362,103
111362,111
111362,98
111362,213
111362,180
111362,308
111362,156
111362,177
111362,247
111362,279
111362,322
111362,6
257521,351
257521,326
257521,89
257521,246
257521,7
257521,39
257521,103
143209,351
143209,326
143209,89
143209,246
143209,211
143209,143
143209,7
143209,12
143209,284
143209,103
143209,176
143209,338
143209,98
143209,175
143209,179
143209,177
143209,46
143209,4
179298,353
179298,326
179298,89
179298,183
179298,246
179298,119
179298,143
179298,181
179298,27
179298,98
179298,210
179298,138
179298,188
179298,207
39175,351
39175,326
39175,89
39175,183
39175,93
39175,246
39175,211
39175,204
39175,118
39175,181
39175,182
39175,106
39175,276
39175,337
39175,218
39175,103
39175,30
39175,165
39175,166
39175,116
39175,63
39175,42
39175,98
39175,268
39175,83
39175,331
39175,267
39175,321
39175,109
39175,207
346324,360
346324,89
346324,183
346324,246
346324,211
346324,143
346324,40
346324,106
346324,276
346324,103
346324,30
346324,112
346324,348
346324,266
346324,116
346324,63
346324,105
346324,98
346324,277
346324,267
346324,46
346324,247
346324,279
346324,6
403157,360
403157,89
403157,246
403157,119
403157,143
403157,39
403157,98
403157,350
403157,207
403157,6
55220,351
55220,326
55220,89
55220,183
55220,93
55220,246
55220,211
55220,204
55220,12
55220,181
55220,106
55220,126
55220,337
55220,10
55220,191
55220,295
55220,103
55220,202
55220,30
55220,114
55220,151
55220,165
55220,230
55220,338
55220,63
55220,20
55220,98
55220,299
55220,268
55220,83
55220,43
55220,328
55220,321
55220,271
55220,327
55220,52
55220,207
55220,247
55220,278
55220,322
8562,353
8562,326
8562,89
8562,183
8562,93
8562,246
8562,211
8562,204
8562,118
8562,178
8562,143
8562,7
8562,284
8562,337
8562,10
8562,218
8562,103
8562,176
8562,348
8562,98
8562,180
8562,175
8562,277
8562,179
8562,173
8562,144
8562,177
8562,303
8562,109
8562,207
262654,353
262654,326
262654,89
262654,183
262654,246
262654,211
262654,178
262654,143
262654,7
262654,284
262654,337
262654,103
262654,151
262654,176
262654,98
262654,180
262654,175
262654,277
262654,179
262654,173
262654,156
262654,144
262654,177
262654,303
284008,358
284008,8
284008,326
284008,89
284008,183
284008,246
284008,211
284008,178
284008,143
284008,7
284008,96
284008,126
284008,218
284008,103
284008,30
284008,112
284008,338
284008,348
284008,98
284008,180
284008,130
284008,175
284008,277
284008,144
284008,120
284008,177
284008,13
284008,321
284008,317
284008,109
15017,353
15017,326
15017,89
15017,183
15017,246
15017,211
15017,40
15017,106
15017,126
15017,218
15017,151
15017,165
15017,166
15017,98
15017,83
15017,13
15017,321
15017,109
7494,352
7494,326
7494,89
7494,183
7494,246
7494,211
7494,178
7494,143
7494,84
7494,126
7494,218
7494,176
7494,98
7494,180
7494,175
7494,179
7494,173
7494,177
7494,13
7494,109
304159,353
304159,326
304159,89
304159,183
304159,246
304159,211
304159,7
304159,232
304159,96
304159,126
304159,103
304159,30
304159,151
304159,165
304159,166
304159,261
304159,338
304159,98
304159,180
304159,83
304159,177
304159,13
304159,321
304159,317
109722,353
109722,326
109722,89
109722,183
109722,246
109722,211
109722,118
109722,178
109722,143
109722,7
109722,96
109722,284
109722,126
109722,103
109722,30
109722,176
109722,98
109722,180
109722,175
109722,179
109722,173
109722,83
109722,156
109722,177
109722,13
109722,321
109722,317
109722,207
375314,352
375314,326
375314,89
375314,183
375314,93
375314,246
375314,293
375314,178
375314,143
375314,96
375314,126
375314,17
375314,103
375314,30
375314,166
375314,176
375314,336
375314,338
375314,98
375314,180
375314,175
375314,179
375314,173
375314,144
375314,177
375314,13
135544,352
135544,326
135544,89
135544,183
135544,93
135544,246
135544,7
135544,12
135544,106
135544,122
135544,103
135544,111
135544,30
135544,100
135544,63
135544,4
277445,353
277445,326
277445,89
277445,183
277445,246
277445,211
277445,178
277445,284
277445,126
277445,99
277445,151
277445,98
277445,180
277445,177
277445,46
172102,352
172102,326
172102,89
172102,183
172102,93
172102,246
172102,211
172102,96
172102,126
172102,298
172102,103
172102,111
172102,302
172102,98
172102,180
172102,277
172102,177
172102,234
129785,353
129785,326
129785,89
129785,183
129785,246
129785,12
129785,337
129785,98
129785,174
129785,177
187790,354
187790,5
187790,326
187790,89
187790,183
187790,93
187790,246
187790,211
187790,204
187790,119
187790,7
187790,339
187790,182
187790,238
187790,10
187790,218
187790,103
187790,98
187790,174
187790,156
187790,177
187790,188
187790,46
187790,109
187790,207
173405,353
173405,326
173405,89
173405,183
173405,93
173405,246
173405,211
173405,293
173405,7
173405,96
173405,181
173405,287
173405,126
173405,218
173405,103
173405,165
173405,261
173405,338
173405,72
173405,209
173405,98
173405,83
173405,201
173405,330
173405,22
173405,321
173405,109
173405,247
173405,279
231910,352
231910,326
231910,246
231910,118
231910,178
231910,143
231910,7
231910,103
231910,176
231910,98
231910,180
231910,175
231910,179
231910,173
231910,144
231910,177
231910,207
220592,352
220592,326
220592,89
220592,183
220592,93
220592,246
220592,211
220592,204
220592,118
220592,178
220592,7
220592,339
220592,96
220592,126
220592,10
220592,294
220592,103
220592,30
220592,99
220592,98
220592,180
220592,175
220592,179
220592,173
220592,174
220592,177
220592,77
220592,217
220592,330
220592,22
220592,46
220592,207
220592,247
220592,279
115754,352
115754,326
115754,89
115754,183
115754,246
115754,211
115754,143
115754,7
115754,12
115754,181
115754,287
115754,218
115754,103
115754,30
115754,97
115754,114
115754,151
115754,165
115754,338
115754,131
115754,98
115754,129
115754,200
115754,175
115754,43
115754,177
115754,224
115754,315
115754,327
115754,109
115754,247
513817,360
513817,89
513817,183
513817,246
513817,182
513817,284
513817,337
513817,131
513817,198
513817,224
513817,6
471046,352
471046,326
471046,89
471046,183
471046,246
471046,118
471046,7
471046,181
471046,182
471046,26
471046,103
471046,268
471046,207
471046,4
147790,352
147790,326
147790,89
147790,183
147790,246
147790,284
147790,26
147790,103
147790,30
147790,98
147790,4
263683,352
263683,326
263683,89
263683,183
263683,246
263683,7
263683,181
263683,26
263683,103
26931,352
26931,326
26931,89
26931,183
26931,246
26931,211
26931,143
26931,7
26931,284
26931,26
26931,103
26931,30
26931,176
26931,310
26931,98
26931,175
26931,179
26931,173
26931,156
26931,144
26931,177
26931,109
26931,4
293117,353
293117,326
293117,89
293117,183
293117,246
293117,7
293117,182
293117,27
293117,223
293117,103
293117,138
293117,188
293117,224
293117,254
122613,360
122613,89
122613,183
122613,93
122613,246
122613,211
122613,204
122613,178
122613,7
122613,284
122613,106
122613,337
122613,53
122613,218
122613,103
122613,99
122613,151
122613,310
122613,98
122613,180
122613,175
122613,173
122613,83
122613,174
122613,215
122613,177
122613,321
122613,327
122613,109
122613,247
122613,278
122613,279
122613,6
70909,351
70909,326
70909,89
70909,183
70909,246
70909,178
70909,143
70909,7
70909,96
70909,126
70909,103
70909,98
70909,180
70909,177
70909,31
70909,37
418968,360
418968,89
418968,246
418968,220
418968,40
418968,6
43756,361
43756,326
43756,89
43756,183
43756,93
43756,246
43756,211
43756,204
43756,7
43756,12
43756,106
43756,218
43756,103
43756,255
43756,99
43756,151
43756,338
43756,63
43756,105
43756,98
43756,109
43756,6
177503,352
177503,326
177503,89
177503,183
177503,93
177503,246
177503,7
177503,12
177503,106
177503,122
177503,103
177503,111
177503,30
177503,63
177503,98
177503,4
18148,352
18148,326
18148,89
18148,183
18148,93
18148,246
18148,211
18148,204
18148,7
18148,12
18148,181
18148,284
18148,106
18148,126
18148,10
18148,218
18148,103
18148,99
18148,112
18148,145
18148,151
18148,261
18148,348
18148,301
18148,209
18148,63
18148,98
18148,277
18148,83
18148,174
18148,177
18148,46
18148,321
18148,109
18148,247
276220,351
276220,326
276220,89
276220,183
276220,246
276220,211
276220,7
276220,12
276220,106
276220,103
276220,99
276220,63
276220,98
276220,174
276220,177
276220,46
201622,352
201622,326
201622,89
201622,183
201622,93
201622,246
201622,211
201622,204
201622,7
201622,339
201622,12
201622,106
201622,10
201622,103
201622,99
201622,338
201622,63
201622,98
201622,150
201622,174
201622,149
201622,177
201622,4
61874,352
61874,326
61874,89
61874,183
61874,93
61874,246
61874,211
61874,204
61874,58
61874,182
61874,245
61874,337
61874,10
61874,218
61874,103
61874,30
61874,244
61874,332
61874,188
61874,41
61874,327
61874,109
61874,247
61874,279
180875,360
180875,89
180875,183
180875,93
180875,246
180875,211
180875,284
180875,256
180875,9
180875,15
180875,218
180875,103
180875,99
180875,310
180875,98
180875,224
180875,44
180875,282
180875,321
180875,271
180875,109
180875,6
373481,352
373481,326
373481,89
373481,183
373481,93
373481,246
373481,204
373481,178
373481,143
373481,7
373481,96
373481,126
373481,56
373481,103
373481,61
373481,30
373481,98
373481,180
373481,177
373481,330
373481,22
90483,360
90483,89
90483,183
90483,246
90483,178
90483,7
90483,284
90483,337
90483,218
90483,103
90483,98
90483,180
90483,173
90483,177
90483,109
90483,6
262343,360
262343,183
262343,246
262343,211
262343,178
262343,143
262343,337
262343,112
262343,151
262343,176
262343,336
262343,338
262343,98
262343,74
262343,325
262343,180
262343,175
262343,277
262343,179
262343,173
262343,144
262343,177
262343,303
262343,6
11915,361
11915,326
11915,89
11915,183
11915,246
11915,178
11915,7
11915,58
11915,182
11915,337
11915,218
11915,103
11915,98
11915,175
11915,179
11915,173
11915,174
11915,144
11915,177
11915,109
11915,4
11915,6
371586,360
371586,89
371586,246
371586,211
371586,178
371586,96
371586,114
371586,151
371586,98
371586,200
371586,177
371586,315
371586,206
371586,321
371586,317
371586,247
371586,6
64585,353
64585,326
64585,89
64585,246
64585,40
64585,218
64585,109
149599,353
149599,326
149599,89
149599,246
149599,7
149599,284
149599,103
388065,361
388065,8
388065,326
388065,89
388065,183
388065,93
388065,246
388065,211
388065,204
388065,284
388065,337
388065,10
388065,218
388065,103
388065,111
388065,99
388065,151
388065,325
388065,57
388065,109
459115,353
459115,326
459115,183
459115,246
459115,118
459115,7
459115,337
459115,103
459115,98
459115,180
459115,179
459115,173
459115,174
459115,177
459115,60
459115,207
459115,4
479742,360
479742,89
479742,183
479742,246
479742,284
479742,337
479742,214
479742,6
119632,354
119632,8
119632,326
119632,89
119632,183
119632,246
119632,211
119632,119
119632,339
119632,12
119632,106
119632,238
119632,218
119632,99
119632,151
119632,301
119632,63
119632,98
119632,147
119632,174
119632,149
119632,177
119632,188
119632,109
119632,207
380745,353
380745,326
380745,89
380745,183
380745,246
380745,178
380745,284
380745,243
380745,337
380745,103
380745,30
380745,165
380745,338
380745,98
380745,173
380745,177
380745,4
115383,353
115383,326
115383,89
115383,183
115383,93
115383,246
115383,211
115383,182
115383,284
115383,106
115383,337
115383,218
115383,103
115383,111
115383,97
115383,99
115383,151
115383,165
115383,160
115383,98
115383,147
115383,83
115383,174
115383,334
115383,149
115383,177
115383,329
115383,46
115383,321
115383,109
27271,361
27271,326
27271,89
27271,183
27271,93
27271,246
27271,211
27271,204
27271,12
27271,106
27271,10
27271,218
27271,103
27271,112
27271,302
27271,313
27271,338
27271,348
27271,100
27271,63
27271,98
27271,277
27271,109
27271,6
392612,361
392612,326
392612,89
392612,183
392612,246
392612,211
392612,339
392612,182
392612,245
392612,67
392612,98
392612,174
392612,177
392612,188
392612,6
393579,360
393579,89
393579,183
393579,246
393579,182
393579,243
393579,245
393579,337
393579,218
393579,67
393579,213
393579,188
393579,69
393579,109
393579,6
199636,358
199636,8
199636,326
199636,89
199636,183
199636,246
199636,7
199636,339
199636,182
199636,245
199636,218
199636,103
199636,30
199636,97
199636,67
199636,98
199636,150
199636,174
199636,156
199636,120
199636,149
199636,177
199636,188
199636,69
199636,109
446975,361
446975,8
446975,326
446975,89
446975,183
446975,93
446975,246
446975,211
446975,204
446975,178
446975,143
446975,96
446975,284
446975,126
446975,10
446975,103
446975,151
446975,176
446975,336
446975,338
446975,98
446975,74
446975,325
446975,180
446975,175
446975,179
446975,173
446975,156
446975,177
446975,13
446975,124
326385,353
326385,326
326385,89
326385,183
326385,93
326385,246
326385,211
326385,204
326385,178
326385,143
326385,7
326385,284
326385,126
326385,10
326385,103
326385,176
326385,98
326385,180
